INT	STRING
958	Không phi«n løy không phi«n løy! Phong Nhi Trß¶ng Cao Li­u, Trß¶ng tång lên, nªu không Giá m£t mày Hoàn Dß khi còn bé l¤y mµt, ta sş là th§t Nh§n không ğßşc Li­u!
959	Cha ngß½i Ta nói ngß½i Cao Li­u tång lên, Ngã Khß¾c T±ng cäm th¤y ğßşc Nhî nhß là làm sao g¥y! Phong Nhi A, Nhî bên ngoài Ğ¥u Mµt Thø cái gì üy khu¤t Ba? Nhî Huy«n Kh± sß phø dÕy ngß½i công phu, có th¬ che ch· Nhî Ba?
960	Phø thân mø mø yên tâm, con hªt thäy Ğô Häo! Cha m© Ni? Mà nay nhß thª nào? Hi®n nay các ngß½i……các ngß½i tÕi n½i ğ¸a phß½ng, ğ«u hoàn häo?
961	Ta và ngß½i phø thân chï c¥n hai ngß¶i cùng mµt ch², Tñu ğ«u là t¯t, hu¯ng chi còn có Trß¾c Nhî Huy«n Kh± sß phø chiªu khán Trß¾c! Phong Nhi A, chúng ta duy nh¤t Ğích quäi ni®m chính là Nhî. Nhî · bên kia, Khä ngàn vÕn l¥n ngàn vÕn l¥n t¯t t¯t A!
962	Xem ta chiêu này, Phá Giáp Xuyên Tâm ThÑ, Giá mµt kích Nhî Tß¾ng không ch² Khä Ğào!
963	Không nghî t¾i cß nhiên có th¬ kiên trì ğªn bây gi¶, nªu Ngã sØ døng chiêu này Ni?
964	Các ngß½i ğã không ğß¶ng Khä Ğào, thúc thü ch¸u trói Ba!
965	Lñc Mãnh Nhß H±, phá núi Li®t Ğ¸a, xem ta Giá mµt ğao Lñc Phách Hoa S½n ThÑc.
966	Nh§m Ğ¸ch ngàn vÕn l¥n, Ngô Di®c Ğµc Vãng, ğánh ğêm bát phß½ng ThÑc!
967	Gió mÕnh vô hình, mµt kích Phá Lãng, xem ta Giá nh¤t thÑc, các ngß½i nhß thª nào tránh né!
968	N½i ğây LoÕn Hoa mê ly, Nhî Khä chu¦n b¸ t¯t th×a nh§n Giá Thñc C¯t Chi Th¯ng Li­u Ma?
969	Xuyên tim Chi Th¯ng, Ngã Yêu ğü s¯ xin trä!
970	Cái này Nhî không ch² Khä chÕy thoát, Thß xem ta kíp n± Giá Thñc C¯t Linh Lan, Häi Cáp!
971	Phá!
972	Nh¤t Hoa mµt ğ¶i Gi¾i, Nh¤t Ph§t nhß nhau Lai. Không Tính Viên Dung, M£c Pháp không ngÕi.
973	Kªt thúc qua lÕi, kªt thúc nhân duyên.
974	T§n KÖ Lñc, Thính thiên m®nh. Không th©n Vu Tâm, b¤t ho£c Vu Tình. Nhß thª cä ğ¶i, r¤t t¯t.
975	Cänh trong m½ Dî Giäi, Ngã có th¬ thiªu hi®p Môn ğu±i v« ĞÕi Lı.
976	Nåm nay mßa ğ¥y ğü, không có tai hoÕ, xem ra Nång Quá t¯t Niên A……
977	Cu¯i thu khí säng, ngàn d£m không mây, Phong t¾i v×a lúc, T¯i thích hşp Phóng con di«u Li­u!
978	Ngã Giá MÕi Ğích chính là hàng th§t giá th§t Ğích c± h÷a, các v¸ không ğªn Ti«u Thßşng liªc m¡t mµt cái Ma?
979	Bán hoa ?, Tân ng¡t l¤y Ğích hoa tß½i, các v¸ ğªn xem v×a th¤y Ba!
980	Giá Thuy«n Kinh Niên gió táp mßa sa, Dî cû nát không ch¸u n±i, Khüng Nan CØu Ğµ. Nhî nh£t lên dß¾i chân Giá bao vây, Bang lão thân Tß¾ng thân thuy«n B± Li­u Ba.
981	Là ngß½i! LÕi là ngß½i……ğôi ta thù h§n chßa tiêu m¤t, Nhî cß nhiên Hæu lá gan ğßa lên cØa!
982	Nªu không phäi Toä Tinh Tr§n Thø d¸ tßşng qu¤y nhi­u có ch² h±ng, còn không biªt lão tØ Yêu ToÕ Giá Phá Lao t¾i khi nào!
983	Ngoài tr§n Dã nhß v§y Lãnh, th§t sñ là Lãnh TØ lão tØ Li­u! Nhî nhi«u nhß v§y chõ mõm vào, v§y Thü Ta máu cüa ngß½i Lai Chï Chï Giá hàn khí!
984	Nhî Thß an tâm trä lÕi chí bäo! Bñc này ºa Sát, lão tång Lai siêu ğµ!
985	Täo nhìn ngß½i không v×a m¡t! Mu¯n g£p tÖ cüa ta Phu, Tiên qua Ngã Giá mµt cØa nói sau!
986	Tuy®t mÛ cùng múa V¸nh chân tình truy«n lßu, vÕn v§t Tßşng Hoan Di®c Nh§p Tình HÕp Tßşng S¤n!
987	KÛ thu§t nhäy chï có Kh·i, vÕn v§t Di®c vui m×ng! Mau mau! Giá ğông ğäo V§t Vû lÕi t¾i LÕp!
988	VÕn v§t LÕc, Tình Vû Kh·i. Thiên Duyên tái hi®n, tri kÖ Trß¶ng Thanh!
989	Phiên Nhßşc Kinh H°ng, tña nhß Du Long! Thiên ğ¸a cùng nhau thß·ng thÑc, vÕn v§t Ğ°ng Du!
990	KÛ thu§t nhäy tuy®t ğ©p, Tình Di®c ğµng lòng ngß¶i. Nhßşc Nguy®n Tái Vû, nh¤t ğ¸nh phäi TÕ Nghi!
991	VÕn v§t Thán Tú Vû, Thù L­ Ğãi ğßa ti­n. Nhßşc C¥u Vô Thßşng Bäo, Thïnh Quân Tái Tác Vû.
992	KÛ thu§t nhäy Th§m hoa mÛ, vÕn v§t Giai ğµng dung! Thiên ğ¸a TÑ Hoa L­, Du Tiên Ğãi Tßşng T£ng!
993	Nhßşc thiªu hi®p Thân Trß¾c Phi Vân Hoa Thß¶ng, Thïnh Tiªp B±ng h°ng nhÕt tình yêu.
994	Nhßşc thiªu hi®p Thân Trß¾c Sß½ng Tình Hoa Thß¶ng, Thïnh Tiªp B±ng màu lam tình yêu.
995	Nhßşc xu¤t hi®n tình nghîa HÕp, Thïnh nh¸ v¸ thiªu hi®p ğang Tiªp B±ng!
996	Tình nghîa HÕp quı tr÷ng vô cùng, Thïnh nh¸ v¸ thiªu hi®p ğang Tiªp B±ng.
997	Không t¯t Ngã B¸ ğánh lén Nhßng ğ¸ch quân Ğôi Lı ğªn ğây!
998	Ngßşng ngùng xin höi ngß½i có biªt chuy®n này Ma?
999	Ta höi ngß½i ThoÕi Ni, Nhî có biªt hay không chuy®n này Nhi?
1000	Ôi chao Ngã nghe nói Hæu nhß v§y chuy®n này Nhi, Nhî nghe nói Mµt?
1001	Ti«u Nhî ĞÆng tß thª oai hùng b×ng b×ng ph¤n ch¤n! Khä tiªp ğßşc Ngã Giá nh¤t chiêu Liên Phong Li®t Ğ¸a? KhÑ!
1002	Chiªu ThØ nói ğªn Giá giang h° Lµ cûng b¤t quá nhß thª, ta ğây còn có cái gì Khä quyªn luyªn? Không b¢ng Nhî Ngã Ğô giäi thoát r°i Ba.
1003	Có th¬ cùng ta ch¶ ğ¯i chiªn t¤t có s· trß¶ng! Giá nh¤t thÑc xung phong T¦u Tr§n, có th¬ Ñng ğ¯i? LÕc!
1004	Nhî dña vào cái gì Thuyªt ta là T£c? Nói nång b§y bÕ LoÕn Ngæ, Ngã Phi häo häo giáo hu¤n Nhî mµt chút không th¬!
1005	Chß v¸ Häo thân thü! Giá nh¤t chiêu ğ¤u tranh anh dûng, có th¬ tiªp ğßşc? HÕm!
1006	Chß v¸ Häo b±n sñ! Giá nh¤t thÑc gió lØa có l®nh, nghî nhß thª nào? Kh·i!
1007	S½n Mµc Áp ta ch¶ m¤y nåm, Kim lÕi th¤y ánh m£t tr¶i, t¤t báo ThØ Thù!
1008	Kim Thân Áp ta ch¶ m¤y nåm, Kim lÕi th¤y ánh m£t tr¶i, t¤t báo ThØ Thù!
1009	Tân xuân Tiªp hoa hoè, v§n may phü kín Niên! L­ m×ng nåm m¾i LÕp!
1010	Ha ha! Khá l¡m Tr× Ách Tru Tà! Nhßşc Ngô Th¸ Tà Ách, Nhî ĞÆng lÕi là cái gì?
1011	MÕo phÕm Ph°n Lâm Ğäo Ğích kªt cøc……Nhî ĞÆng l§p tÑc s¨ biªt!
1012	Nªu có th¬ thoát ğßşc Xu¤t Giá bi¬n lØa, Ngô Ti®n Phóng Nhî ĞÆng mµt con ngña! Ha ha!
1013	Ngß¶i s¯ng? Ha ha, n½i này Dî h°i lâu không th¤y ngß¶i s¯ng Li­u! Không biªt Ng§t ğÑng lên là cái gì tß v¸? Ngô Thß Lai nªm thØ, chút Bãi!
1014	Tß……Nhî ĞÆng v×a không Thính Khuyªn, Ti®n ğ×ng trách Ngô không khách khí Li­u!
1015	Phù Du Khï Khä Hám Thø!
1016	Lai! Tr¯n vào Giá äo änh Trung Ba!
1017	Trên b¶ t¾i Nhân Linh! Ngô……trách không ğßşc mµt c² TØ mùi hôi!
1018	Chªt · ch² này……ğßşc cho chªt không có ch² chôn!
1019	Kı Vô thiên ğÕo, Ngô ğó là thiên ğÕo!
1020	T¦u không ğßşc, T¦u không ğßşc! Kh± hÕnh ğªn t§n ğây, ğÕi nghîa nhß thª! Nhî Ch¦m Khiªu chÕy thoát?
1021	Ta nghî Ng§t#GtHi®t nhi«u thi®t nhi«u#WĞích#GNhøc#W! Không ğ¬ cho Nhøc Nhøc Tñu gây sñ!
1022	Ta nghî Ng§t#GNHøc Nhøc#WHoà#Gği¬m tâm#W, YÊu Ma Yêu Ma!
1023	Ta nghî Ng§t#GNHøc Nhøc#WHoà#GS½ Thái#W, nGß¶i t¯t Khoái Uı Ngã Ng§t Nha!
1024	Ta nghî Ng§t#GS´ Thái#WHoà#Gdßa và trái cây#W, kHông ğ¬ cho Ngã Tñu sinh khí LÕp!
1025	Ta nghî Ng§t#Gd¿a và trái cây#WHoà#Gği¬m tâm#W, n¿¾c miªng ğ«u phäi chäy ra LÕp!
1026	Ğã lâu không th¤y meo meo ~
1027	Có hay không Tß·ng Ngã meo meo ~
1028	G¥n nh¤t thª nào meo meo ~
1029	Nhìn th¤y Nhî Chân vui vë Nha meo meo ~
1030	Ta có mµt bí m§t mu¯n nói cho Nhî meo meo ~
1031	Thu! Nhî Thiªu Xá!
1032	Thu! Thiªu Nhî Trách Ğ¸a!
1033	Chiêm chiªp chiêm chiªp Thu! ! !
1034	Th¥m thì! (ánh m¡t s¡c bén lên)
1035	Cô——(c¦n th§n Ğ¸a ğánh giá ğ¯i phß½ng)
1036	Ô Ô Ô, Ngã không c¥n v« nhà!
1037	Sóng gió cu°n cuµn, äo th¸ T¥n Hi®n, th§m chí còn có nhi«u nhß v§y Häi Thác B¸ Xuy Thßşng Li­u NgÕn! Ai, hy v÷ng không c¥n Ğ¯i dân chúng tÕo thành cái gì nguy hÕi……
1038	TÕi hÕ nghe nói, nªu là C¤p#G3#WChích khát nß¾c Ğích sinh v§t bi¬n#GUı ThuÖ#W, s? g£p Hæu chuy®n t¯t phát sinh, không biªt Chân Phü?
1039	ThuÖ……ThuÖ……
1040	Thính#RCÔng Thâu Trác#WThuyªt, Giá trong thành Ğích d¸ tßşng, Tñ Dß ngày g¥n ğây phát hi®n Ğích#GNam Häi Thiên Châu#Wcó quan h®……
1041	Giá, này ğó sinh v§t bi¬n Häo ğáng thß½ng A, thiªu hi®p, có th¬ hay không cho b÷n h¡n#GUİ Uı ThuÖ#W?
1042	Nghe nói này ğó Häi Thác là b¸ häi lı Ğích sóng gió Xuy Ğáo trên b¶ Ğích, Ai, không biªt häi lı r¯t cuµc ğã xäy ra chuy®n gì!
1043	Thïnh các v¸ không c¥n kinh hoäng, này ğó Häi Thác là b¸ cu°ng phong sóng l¾n Quy¬n Ğáo thành th¸ bên trong Ğích, s¨ không thß½ng t±n m÷i ngß¶i!
1044	Häo, Häo Tß·ng v« nhà A……
1045	Ba ba, mø mø! Các ngß½i · n½i nào A!
1046	B¶ bi¬n cu°ng phong Ğµt Chí, mßa rào chşt kh·i, Giá mµt phen thiên tai qua ği, trong thành thª nhßng loÕn thành cái dÕng này!
1047	Chß v¸ ch¾ hoäng sş, tÕi hÕ m¾i t× b¶ bi¬n tìm hi¬u tr· v«, l¥n này LoÕn Tßşng chính là#GNAm Häi Thiên Châu#WS· dçn phát Ğích d¸ biªn, ğşi cho hi®p sî Môn ği«u tra rõ chân tß¾ng, LoÕn Tßşng thì s¨ biªn m¤t.
1048	Ngày hôm qua hài tØ cüa ta C¤p ch¸u ğü khô hÕn Ğích sinh v§t bi¬n Môn Uı Li­u#G3#WThÑ ThuÖ, Cánh chiªm ğßşc chúng nó Ğích ğáp l­!
1049	C¯t truy®n ğ¯i thoÕi
1050	C¯t truy®n ğ¯i thoÕi
1051	C¯t truy®n ğ¯i thoÕi
1052	C¯t truy®n ğ¯i thoÕi
1053	C¯t truy®n ğ¯i thoÕi
1054	C¯t truy®n ğ¯i thoÕi
1055	C¯t truy®n ğ¯i thoÕi
1056	B±n ¿ng s¯ng · Vu bi¬n sâu Ğích Häi Thác, lÕi ğµt nhiên b¸ gió Lãng Xuy t¾i r°i thành th¸ bên trong, Giá LoÕn Tßşng ğªn tµt cùng vì sao Nhi Thành?
1057	L¥n trß¾c Ngã C¤p#G3#WChích häi dß½ng ğµng v§t Uı Li­u ThuÖ, thª nhßng thu ğßşc Li­u chúng nó Ğích ğáp l­!
1058	C¯t truy®n ğ¯i thoÕi
1059	C¯t truy®n ğ¯i thoÕi
1060	C¯t truy®n ğ¯i thoÕi
1061	C¯t truy®n ğ¯i thoÕi
1062	Lão phu nghe nói, nªu là C¤p#G3#WChích khát nß¾c Ğích sinh v§t bi¬n Uı ThuÖ, s¨ g£p Hæu chuy®n t¯t phát sinh, không biªt Chân Phü?
1063	G¥n nh¤t trên bi¬n cu°ng phong gào thét, còn nghî ğÕi lßşng Häi Thác Xuy Ğáo trong thành, này ğó d¸ tßşng ch¾ không phäi là Cân Na#GNAm Häi Thiên Châu#Wcó quan h®?
1064	C¯t truy®n ğ¯i thoÕi
1065	C¯t truy®n ğ¯i thoÕi
1066	C¯t truy®n ğ¯i thoÕi
1067	C¯t truy®n ğ¯i thoÕi
1068	C¯t truy®n ğ¯i thoÕi(trung gian)
1069	Th§t ğ©p V¸ LÕp! Cách ~
1070	Phôi Phôi……m¾i không c¥n ån cái này!
1071	Ô Ô Ô……bøng Yêu Ngã Bi¬n LÕp!
1072	Tai h÷a Li­u! #GL?c Dß½ng quäng trß¶ng#WĞích#Rkhát nß¾c Ğích Ngao Hà#Ws¡p không ğßşc! Thïnh thiªu hi®p nhanh ği CÑu CÑu chúng nó!
1073	Thiªu hi®p, có không ği cÑu CÑu#GĞÔng ğß¶ng cái#WĞích#Rkhát nß¾c Ğích Linh Hà#W? Tha Khoái không ğßşc!
1074	Thïnh nhanh ği#Gğ¿¶ng l¾n phía Tây#WCÑu CÑu#Rkhát nß¾c Ğích tôm bi¬n#W, THa s¡p không ğßşc!
1075	Tai h÷a Li­u! #GTRÕng Nguyên Trß¶ng#WĞích#Rkhát nß¾c Ğích Ki«m Giäi#Ws¡p không ğßşc! Thïnh thiªu hi®p nhanh ği CÑu CÑu chúng nó!
1076	Thiªu hi®p, có không ği cÑu CÑu#GqUäng trß¶ng Ti«n Nhai#WĞích#Rkhát nß¾c Ğích cñ giäi#W? Tha Khoái không ğßşc!
1077	Thïnh nhanh ği#GcHş phía ğông#WCÑu CÑu#Rkhát nß¾c Ğích cua bi¬n#W, THa s¡p không ğßşc!
1078	Tai h÷a Li­u! #GNGñ ĞÕo quäng trß¶ng#WĞích#Rkhát nß¾c Ğích Linh Quân#Ws¡p không ğßşc! Thïnh thiªu hi®p nhanh ği CÑu CÑu chúng nó!
1079	Thiªu hi®p, có không ği cÑu CÑu#GĞÔng ğß¶ng cái#WĞích#Rkhát nß¾c Ğích Huy«n Quy#W? Tha Khoái không ğßşc!
1080	Thïnh nhanh ği#Gğ¿¶ng l¾n phía Tây#WCÑu CÑu#Rkhát nß¾c Ğích Cñ Quân#W, THa s¡p không ğßşc!
1081	Thiªu hi®p, nghe nói Nhî dçn theo häo tØu, Ngã Ti®n B¤t Thïnh t× trß¾c ğªn nay Li­u!
1082	Thiªu hi®p Kı mang cho nhß thª häo tØu, nói v§y có cái gì cao hÑng chuy®n Yêu cùng ta nói nói?
1083	Nhiêu là ta hành t¦u giang h° nhi«u nåm, cûng không T¢ng g£p qua nhß v§y th§t là t¯t TØu! Thiªu hi®p, Nhßşc Nhî hi®n tÕi Thuyªt không cùng ta nªm Thßşng Nh¤t Thß·ng, Ngã cûng không ğáp Ñng!
1084	Ti¬u tång Tuy Dî hß·ng qua TØu V¸, Khß¾c luôn Ph¦m không ra trong ğó th§t là t¯t. Khä thiªu hi®p nªu mang theo Tha t¾i tìm ti¬u tång, T±ng s¨ không hÕi Ngã.
1085	Xa xa li«n nghe Ğáo thiªu hi®p trên ngß¶i Ğích TØu Hß½ng, bö ğßşc Nã nhß v§y t¯t TØu t¾i tìm ta, xem ra Yêu Th¯ng †m mµt h°i Li­u!
1086	Nhß thª nào cäm giác Ğ¥u có chút hôn mê? Thiªu hi®p, thiªu hi®p Bi®t Hoäng!
1087	Ti¬u næ tØ Li¬m có chút Nhi®t, chï sş Giá TØu không th¬ u¯ng næa……
1088	Nh§p kh¦u Miên Nhu, tr· v« ch² cû r¤t n£ng, häo tØu, häo tØu!
1089	Häo LÕt, Häo LÕt Ğích TØu, nhßng là th¯ng khoái! Ha ha ha ha Cáp!
1090	Không ğßşc, không th¬ u¯ng næa, Ai ¿¾c——Giá TØu, Thái Li®t Li­u! Tha ta ği, Ngã Bä bäo b¯i cüa ta T¯ng Nhî.
1091	Ti¬u næ tØ không th¡ng TØu Lñc, lúc trß¾c Khoa xu¯ng bi¬n Kh¦u, Hoàn Thïnh thiªu hi®p không c¥n chê cß¶i. Ğây là Ngã Thung trong nhà Ğái ği ra Ğích bäo v§t, nhß v§y t£ng cho thiªu hi®p Liêu Bi¬u xin l²i.
1092	Thiªu hi®p, ğáng tiªc th¶i gian không ğşi Nhân, ta phäi ği r°i. Ph¥n l­ v§t này Dã m¶i ngß½i Thu Häo, giang h° ğß¶ng xa, ğ×ng quên Ngã A!
1093	Thiªu hi®p, Nhî Ngã quen biªt g£p nhau th¶i gian m£c dù ng¡n, Ngã cûng ğã Ğang các hÕ tri kÖ. L¥n này Ngã chu¦n b¸ Li­u mµt ph¥n l­ v§t, hy v÷ng l¥n sau g£p m£t, còn mu¯n Hát Cá th¯ng khoái!
1094	Ta cûng v§y h°i lâu Mµt Nång Hát Ğ¡c nhß thª thoäi mái, ğa tÕ cüa ngß½i khoän ğãi. Ta là Cá Thô Nhân, nhßng là hi¬u ğßşc l­ thßşng vãng lai, này coi nhß T¯ l­ v§t ğßa cho thiªu hi®p Li­u.
1095	Thiªu hi®p, Nhî Giá TØu th§t là lşi hÕi A, b¤t quá cô nß½ng Ngã cûng không phäi ng°i không. N£c, thª nào, Tái Hát Lßşng Bôi Ma?
1096	Khan thiªu hi®p ğang · cao hÑng, ti¬u næ tØ vçn là Tái u¯ng mµt chén cho thöa ğáng, thiªu hi®p, Thïnh!
1097	Thiªu hi®p, có th¬ nào cái này ly khai? Ha ha ha, Lai, ğâu có Ğích không say b¤t quy Ni!
1098	CÑ nhß v§y tr· v« vçn là ğáng tiªc, thiªu hi®p, lÕi ğªn mµt ly nhß thª nào?
1099	B¢ng hæu, Nhî Ngã khó ğßşc g£p m£t, Ngã càng nghî, vçn là không th¬ nhanh nhß v§y Tñu r¶i ği, Lai, Tái u¯ng mµt chén!
1100	Lai, cûng không th¬ cô phø bñc này häo tØu!
1101	Tr× Ách Tru Tà? Ği¬m Ği¬m Nhî ĞÆng Ğích cân lßşng!
1102	Hành ThØ ğÕi nghîa, Cäm Thiên Ğµng Ğ¸a! Ğào chuy®n gì? MÕc Ğào, MÕc Ğào!
1103	Thiên ğÕo ğã qua ğ¶i, Ngô ĞÕo Ğang L§p!
1104	Phôi Phôi, Häo Hàm Häo Hàm, Giá nh¤t ğ¸nh là Diêm, mßşn Tha LÕp!
1105	Ân! Này Chân Ği«m, Th¸ Ğß¶ng ğúng v§y Li­u, Tiên Nã nh¤t bµ Phân.
1106	ThuÏ Ğô ğ×ng nghî Bào!
1107	B¢ng Nhî cûng mu¯n Thß½ng Ngã?
1108	Hay dùng chiêu này Lai ğ¯i phó Nhî!
1109	Ha ha ha, không ğµng ğ§y hi¬u rõ Ba!
1110	Nªu là Trung Li­u chiêu này, các ngß½i Tñu Ğô xong ğ¶i LÕp!
1111	Nhìn cái gì v§y, chßa th¤y qua Trß¶ng Giác Ğích d­ nhìn Ma?
1112	Nghe nói Ğß¶ng Tång thích läi nhäi, chúng ti¬u nhân, cho ta häo häo tìm xem có hay không TÕi trên ğß¶ng cái läi nhäi Ğích con l×a ng¯c!
1113	TØ Hà cô nß½ng Hoà ĞÕi vß½ng trai tài gái s¡c tr¶i sinh mµt ğôi, Ná Luân nh§n ğßşc Tôn Ngµ Không Na yêu tinh KhÑ phän ğ¯i……không ğúng A, chúng ta gi¯ng nhß cûng là yêu tinh!
1114	Nghe nói Ğß¶ng Tång thích ca hát, chúng ti¬u nhân, cho ta häo häo tìm xem có hay không TÕi trên ğß¶ng cái ca hát Ğích con l×a ng¯c!
1115	ĞÕi vß½ng Phái Ngã tìm ğªn Na Ğß¶ng Tång, vÕn nh¤t g£p ğßşc Tôn Ngµ Không……Ai.
1116	Nghe nói Ğß¶ng Tång thích giäng ğÕo lı, chúng ti¬u nhân, cho ta häo häo tìm xem có hay không TÕi trên ğß¶ng cái HÕt phân rõ phäi trái Ğích con l×a ng¯c!
1117	Only you~
1118	Only you~
1119	Thí chü, Nhî không c¥n · trong này ğ¤u ğá lung tung. Nªu ğøng vào ti¬u b¢ng hæu Ni, làm sao bây gi¶? Cho dù không có ğøng vào ti¬u b¢ng hæu, Thái Ğáo này hoa hoa thäo thäo cûng là không ğúng Ğích Nha.
1120	Thí chü, cüa ngß½i binh khí có phäi hay không mài mòn Li­u? Ta ği Niên TÕi Tr¥n Gia Thôn nh§n thÑc Li­u mµt v¸ thş rèn, Tha thü công tinh mÛ, giá cä v×a phäi, Ğ°ng T¦u Vô Khi, Lßşng Hñu Túc, rõ ràng Ngã gi¾i thi®u Nhî Tái làm theo yêu c¥u mµt cái Ba!
1121	Nhî có bao nhiêu Huynh Ğ® tÖ muµi? Cha m© ngß½i Thßşng TÕi Ma? Ngß½i nói câu A, ta chï là mu¯n TÕi b¸ b¡t T¦u phía trß¾c Ğa Giao mµt cái b¢ng hæu mà thôi!
1122	Nam Vô A Di Ğà Ph§t ~~Nam Vô A Di Ğà Ph§t ~~Nam Vô A Di Ğà Ph§t ~~thí chü, ch¶ ngß½i hi¬u ğßşc Li­u hy sinh vì nghîa, Nhî tñ nhiên Hµi tr· v« theo ta Xß¾ng Giá Thü Ca Ğích!
1123	Only you, can take meThü kinh tuyªn Tây ~~thí chü, Nhî nhß thª nào hôn mê Li­u?
1124	Only you~ch¸u tiªng x¤u thay cho ngß¶i khác Ngã Lai, ch¸u chªt ngß½i ği, Phanh toàn lñc Vi chúng sinh ~~
1125	Only you, Nång Sát Yêu Hoà tr× ma ~~
1126	Làm yêu quái tña nhß làm ngß¶i l¤y mµt, phäi có nhân t× Ğích Tâm, có nhân t× Ğích Tâm, s¨ không Tái Th¸ Yêu, là ngß¶i Yêu! Ôi chao, Nhî hi¬u ğßşc Li­u không có A?
1127	Thí chü, Nhî mu¯n b¡t ta Ma? Nhî nói mu¯n Nhî ğã nói câu Ma, Nhî không nói Ngã nhß thª nào biªt Nhî mu¯n Ni, tuy r¢ng Nhî r¤t có thành ı Ğ¸a nhìn th¤y Ngã, chính là Nhî hay là mu¯n theo ta nói ngß½i mu¯n Ğích.
1128	Nhân hòa yêu tinh ğ«u là Ma Sinh Ğích, khác nhau chính là, Nhân là ngß¶i m© nó Sinh Ğích, Yêu Th¸ Yêu m© nó Sinh Ğích……Nhî không c¥n bång bó cái l± tai, bång bó cái l± tai nhß thª nào Nång nghe th¤y Ni?
1129	Ngß½i nói ån Ngã có th¬ dài Sinh B¤t Lão, chÆng qua Th¸ mµt cái giä thiªt, còn không có tr· thành sñ th§t, Nhî Hñu không có chÑng c¾, Ngã c¥n gì phäi cûng b¸ ngß½i b¡t T¦u Ni? Không b¢ng ĞÆng m¤y tråm nåm H§u xem ta còn s¯ng hay không, Nhî Hæu B¢ng Hæu Cß, Tái b¡t ta không muµn A!
1130	A, Ngã ch¸u không n±i LÕp! Ngã dây th×ng Ni?
1131	ĞÕi sß, Bi®t m· mi®ng nói! Ngß¶i khác ca hát ğòi ti«n, Nhî ca hát mu¯n chªt A!
1132	Ngã van c¥u ngß½i ğ×ng ni®m! Ngã Thác Li­u còn không Thành Ma?
1133	Nhß thª nào ğµt nhiên Gian bão cát l¾n nhß v§y? Cái gì Ğô th¤y không rõ……phát sinh cái gì Li­u?
1134	Ngã thiên ğÕi Hi®p, Nhî cái kia gß½ng th§t sñ không ğ½n giän! Chính là Chiªu Li­u mµt chút, Tñu Bä chúng ta ğßa Li­u cái quÖ gì ğ¸a phß½ng!
1135	Quan Tâm Kính Quan Tâm Kính, chúng ta hi®n tÕi t¾i ğß½ng nhiên là ngß½i Ğích trong lòng A.
1136	Nªu là cüa ta Tâm Na nhß thª nào Hµi toát ra nguy hi¬m Lai HÕi Tha Ğích chü nhân Ni? Nói sau Nhî T¦u nhß v§y MÕn, Ng§n ch§m tr­ Sñ A!
1137	Phía trß¾c Nhî té xïu Th¶i kêu TØ Hà cô nß½ng Ğích tên 784ThÑ, t¯i hôm qua Nhî n¢m m½ lÕi bäo Li­u TØ Hà cô nß½ng Ğích tên 785ThÑ, Tï l¥n trß¾c h½n mµt l¥n.
1138	TØ Hà chÆng qua Th¸ mµt cái Ngã nh§n thÑc Ğích Nhân, Ngã trß¾c kia nói mµt cái l¶i nói d¯i l×a gÕt Tha, hi®n tÕi trong lòng có ği¬m áy náy mà thôi! Ngã càng ngày càng chán ghét Tha!
1139	Có mµt ngày Ğang Nhî phát giác Nhî Ái Thßşng mµt cái Nhî ngß¶i ğáng ghét, Giá ĞoÕn cäm tình m¾i là ği¬m chªt ngß¶i Ğích.
1140	Cho nên TØ Hà · trong lòng cüa ngß½i có phäi hay không mµt cái d¤u ch¤m than, vçn là mµt cái d¤u ch¤m tròn, hi®n tÕi Nhî trong óc có phäi hay không tràn ng§p Li­u d¤u ch¤m höi Ni?
1141	785ThÑ……nªu không Ngã biªt Nhî Hoà TØ Hà chuy®n, Ngã th§t sñ Hµi nghî ğªn Tha nh¤t ğ¸nh Khiªm Nhî r¤t nhi«u Ti«n.
1142	TØ Hà m²i ngày nhß v§y qu¤n quít l¤y Ngã, làm sao Th¸ Tha Khiªm Ngã, hÆn là là ta Khiªm Tha m¾i ğúng! Lão thiên gia, Ngã Khiªm cüa nàng Ğô còn không xong r°i ğßşc không?
1143	A? Ngã cûng không nói gì A.
1144	Nhî có hay không nghe ğßşc th§t l¾n Ğích mµt tiªng uy hiªp? Ngã ğã nói TØ Hà này Nhân Ng§n khüng b¯ Ba! #rTha……Tha……ğ¬ cho! Này trí nh¾ Th¸!
1145	T×ng Hæu mµt ph¥n chân thành tha thiªt Ğích tình yêu ğ£t · Ngã trß¾c m£t, Ngã không có quı tr÷ng. Ch¶ ta m¤t ği Ğích th¶i ği¬m, Ngã Tài h¯i h§n không k¸p.
1146	Trong cuµc s¯ng th¯ng kh± nh¤t chuy®n cùng l¡m cûng chï nhß thª này thôi. Nªu lên tr¶i có th¬ cho ta mµt cái lÕi ğªn mµt l¥n Ğích c½ hµi, ta s¨ Ğ¯i cái kia næ hài tØ Thuyªt ba chæ: 'ta yêu ngß½i'.
1147	Nªu không nên tÕi ğây Ph¥n Ái càng thêm mµt cái kÏ hÕn, Ngã hy v÷ng Th¸ mµt vÕn Niên.
1148	Ái Nhî mµt vÕn Niên Li­u Gia.
